timestamp,pack_voltage,pack_current,soc,min_cell_volt,max_cell_volt,min_temp,max_temp,state,faults,cell_0_0,cell_0_1,cell_0_2,cell_0_3,cell_0_4,cell_0_5,cell_0_6,cell_0_7,cell_0_8,cell_0_9,cell_0_10,cell_0_11,bal_0_0,bal_0_1,bal_0_2,bal_0_3,bal_0_4,bal_0_5,bal_0_6,bal_0_7,bal_0_8,bal_0_9,bal_0_10,bal_0_11
1717504540854,39.5901,0,0.0,3.297882,3.300323,100.0000,-20.0000,3,,3.298339,3.300323,3.298034,3.299713,3.299407,3.298187,3.299713,3.299713,3.299865,3.299407,3.29956,3.297882,0,0,0,0,0,0,0,0,0,0,0,0
1717504540874,39.5901,0,0.0,3.297882,3.300323,100.0000,-20.0000,3,,3.298339,3.300323,3.298034,3.299713,3.299407,3.298187,3.299713,3.299713,3.299865,3.299407,3.29956,3.297882,0,0,0,0,0,0,0,0,0,0,0,0
1717504541114,39.5901,0,0.0,3.297576,3.299865,100.0000,-20.0000,3,,3.298492,3.299865,3.298492,3.299407,3.29956,3.29956,3.299865,3.299865,3.29956,3.299255,3.298645,3.297576,0,0,0,0,0,0,0,0,0,0,0,0
1717504541134,39.5901,0,0.0,3.297576,3.299865,100.0000,-20.0000,3,,3.298492,3.299865,3.298492,3.299407,3.29956,3.29956,3.299865,3.299865,3.29956,3.299255,3.298645,3.297576,0,0,0,0,0,0,0,0,0,0,0,0
1717504541354,39.5917,0,0.0,3.298034,3.30017,100.0000,-20.0000,3,,3.298645,3.30017,3.298034,3.30017,3.299102,3.298492,3.30017,3.299865,3.299102,3.299713,3.299865,3.298339,0,0,0,0,0,0,0,0,0,0,0,0
1717504541374,39.5917,0,0.0,3.298034,3.30017,100.0000,-20.0000,3,,3.298645,3.30017,3.298034,3.30017,3.299102,3.298492,3.30017,3.299865,3.299102,3.299713,3.299865,3.298339,0,0,0,0,0,0,0,0,0,0,0,0
1717504541615,39.5904,0,0.0,3.298187,3.299865,100.0000,-20.0000,3,,3.298492,3.299865,3.298187,3.299407,3.299255,3.298797,3.29956,3.299102,3.299865,3.299865,3.299255,3.298797,0,0,0,0,0,0,0,0,0,0,0,0
1717504541634,39.5904,0,0.0,3.298187,3.299865,100.0000,-20.0000,3,,3.298492,3.299865,3.298187,3.299407,3.299255,3.298797,3.29956,3.299102,3.299865,3.299865,3.299255,3.298797,0,0,0,0,0,0,0,0,0,0,0,0
1717504541854,39.5927,0,0.0,3.297882,3.300323,100.0000,-20.0000,3,,3.298339,3.30017,3.297882,3.29956,3.299407,3.299255,3.29956,3.299713,3.29956,3.29956,3.300323,3.299407,0,0,0,0,0,0,0,0,0,0,0,0
1717504541874,39.5927,0,0.0,3.297882,3.300323,100.0000,-20.0000,3,,3.298339,3.30017,3.297882,3.29956,3.299407,3.299255,3.29956,3.299713,3.29956,3.29956,3.300323,3.299407,0,0,0,0,0,0,0,0,0,0,0,0
1717504542115,39.5911,0,0.0,3.297729,3.300018,100.0000,-20.0000,3,,3.298492,3.299407,3.297729,3.299102,3.299255,3.299255,3.299865,3.300018,3.29956,3.29956,3.299713,3.299102,0,0,0,0,0,0,0,0,0,0,0,0
1717504542134,39.5911,0,0.0,3.297729,3.300018,100.0000,-20.0000,3,,3.298492,3.299407,3.297729,3.299102,3.299255,3.299255,3.299865,3.300018,3.29956,3.29956,3.299713,3.299102,0,0,0,0,0,0,0,0,0,0,0,0
1717504542354,39.5918,0,0.0,3.298187,3.300323,100.0000,-20.0000,3,,3.298339,3.299255,3.298187,3.300018,3.299102,3.299102,3.29956,3.300323,3.300018,3.299407,3.29956,3.29895,0,0,0,0,0,0,0,0,0,0,0,0
1717504542374,39.5918,0,0.0,3.298187,3.300323,100.0000,-20.0000,3,,3.298339,3.299255,3.298187,3.300018,3.299102,3.299102,3.29956,3.300323,3.300018,3.299407,3.29956,3.29895,0,0,0,0,0,0,0,0,0,0,0,0
1717504542614,39.5923,0,0.0,3.298034,3.300018,100.0000,-20.0000,3,,3.298645,3.300018,3.298034,3.299865,3.299407,3.299102,3.300018,3.300018,3.29956,3.299102,3.299713,3.298797,0,0,0,0,0,0,0,0,0,0,0,0
1717504542634,39.5923,0,0.0,3.298034,3.300018,100.0000,-20.0000,3,,3.298645,3.300018,3.298034,3.299865,3.299407,3.299102,3.300018,3.300018,3.29956,3.299102,3.299713,3.298797,0,0,0,0,0,0,0,0,0,0,0,0
1717504542854,39.5908,0,0.0,3.297882,3.300018,100.0000,-20.0000,3,,3.297882,3.299713,3.298492,3.299865,3.299255,3.298339,3.300018,3.29956,3.299865,3.300018,3.299102,3.298645,0,0,0,0,0,0,0,0,0,0,0,0
1717504542874,39.5908,0,0.0,3.297882,3.300018,100.0000,-20.0000,3,,3.297882,3.299713,3.298492,3.299865,3.299255,3.298339,3.300018,3.29956,3.299865,3.300018,3.299102,3.298645,0,0,0,0,0,0,0,0,0,0,0,0
1717504543114,39.5891,0,0.0,3.297729,3.299865,100.0000,-20.0000,3,,3.297729,3.29956,3.29895,3.299865,3.299102,3.299102,3.299255,3.299255,3.29956,3.29956,3.299102,3.298034,0,0,0,0,0,0,0,0,0,0,0,0
1717504543134,39.5891,0,0.0,3.297729,3.299865,100.0000,-20.0000,3,,3.297729,3.29956,3.29895,3.299865,3.299102,3.299102,3.299255,3.299255,3.29956,3.29956,3.299102,3.298034,0,0,0,0,0,0,0,0,0,0,0,0
1717504543354,39.5909,0,0.0,3.298187,3.300018,100.0000,-20.0000,3,,3.298339,3.299713,3.298187,3.300018,3.298797,3.298492,3.299865,3.300018,3.299865,3.299407,3.299407,3.298797,0,0,0,0,0,0,0,0,0,0,0,0
1717504543374,39.5909,0,0.0,3.298187,3.300018,100.0000,-20.0000,3,,3.298339,3.299713,3.298187,3.300018,3.298797,3.298492,3.299865,3.300018,3.299865,3.299407,3.299407,3.298797,0,0,0,0,0,0,0,0,0,0,0,0
1717504543614,39.5886,0,0.0,3.297119,3.300323,100.0000,-20.0000,3,,3.298187,3.299407,3.297119,3.29895,3.29895,3.299255,3.29956,3.299713,3.300323,3.29956,3.299255,3.298339,0,0,0,0,0,0,0,0,0,0,0,0
1717504543634,39.5886,0,0.0,3.297119,3.300323,100.0000,-20.0000,3,,3.298187,3.299407,3.297119,3.29895,3.29895,3.299255,3.29956,3.299713,3.300323,3.29956,3.299255,3.298339,0,0,0,0,0,0,0,0,0,0,0,0
1717504543854,39.5912,0,0.0,3.298034,3.300018,100.0000,-20.0000,3,,3.298797,3.299865,3.298034,3.299102,3.299713,3.298797,3.299407,3.29956,3.29956,3.300018,3.29956,3.298797,0,0,0,0,0,0,0,0,0,0,0,0
1717504543874,39.5912,0,0.0,3.298034,3.300018,100.0000,-20.0000,3,,3.298797,3.299865,3.298034,3.299102,3.299713,3.298797,3.299407,3.29956,3.29956,3.300018,3.29956,3.298797,0,0,0,0,0,0,0,0,0,0,0,0
1717504544114,39.5921,0,0.0,3.298339,3.300018,100.0000,-20.0000,3,,3.298492,3.300018,3.29895,3.300018,3.299102,3.298797,3.300018,3.299713,3.299407,3.29956,3.299713,3.298339,0,0,0,0,0,0,0,0,0,0,0,0
1717504544134,39.5921,0,0.0,3.298339,3.300018,100.0000,-20.0000,3,,3.298492,3.300018,3.29895,3.300018,3.299102,3.298797,3.300018,3.299713,3.299407,3.29956,3.299713,3.298339,0,0,0,0,0,0,0,0,0,0,0,0
1717504544354,39.5915,0,0.0,3.298187,3.300323,100.0000,-20.0000,3,,3.298797,3.300018,3.298187,3.300323,3.29895,3.298797,3.299713,3.299713,3.30017,3.300018,3.298645,3.298187,0,0,0,0,0,0,0,0,0,0,0,0
1717504544374,39.5915,0,0.0,3.298187,3.300323,100.0000,-20.0000,3,,3.298797,3.300018,3.298187,3.300323,3.29895,3.298797,3.299713,3.299713,3.30017,3.300018,3.298645,3.298187,0,0,0,0,0,0,0,0,0,0,0,0
1717504544614,39.5892,0,0.0,3.298034,3.299865,100.0000,-20.0000,3,,3.298645,3.29956,3.298187,3.29956,3.299102,3.298034,3.299407,3.299407,3.299407,3.299865,3.299407,3.298645,0,0,0,0,0,0,0,0,0,0,0,0
1717504544634,39.5892,0,0.0,3.298034,3.299865,100.0000,-20.0000,3,,3.298645,3.29956,3.298187,3.29956,3.299102,3.298034,3.299407,3.299407,3.299407,3.299865,3.299407,3.298645,0,0,0,0,0,0,0,0,0,0,0,0
1717504544854,39.5908,0,0.0,3.297882,3.300323,100.0000,-20.0000,3,,3.298187,3.29956,3.297882,3.29956,3.298797,3.298492,3.299865,3.300323,3.30017,3.30017,3.299102,3.298645,0,0,0,0,0,0,0,0,0,0,0,0
1717504544874,39.5908,0,0.0,3.297882,3.300323,100.0000,-20.0000,3,,3.298187,3.29956,3.297882,3.29956,3.298797,3.298492,3.299865,3.300323,3.30017,3.30017,3.299102,3.298645,0,0,0,0,0,0,0,0,0,0,0,0
1717504545114,39.5920,0,0.0,3.297882,3.30017,100.0000,-20.0000,3,,3.297882,3.299407,3.298492,3.30017,3.299407,3.299407,3.29956,3.29956,3.299865,3.30017,3.299407,3.298645,0,0,0,0,0,0,0,0,0,0,0,0
1717504545134,39.5920,0,0.0,3.297882,3.30017,100.0000,-20.0000,3,,3.297882,3.299407,3.298492,3.30017,3.299407,3.299407,3.29956,3.29956,3.299865,3.30017,3.299407,3.298645,0,0,0,0,0,0,0,0,0,0,0,0
1717504545354,39.5930,0,0.0,3.298492,3.300323,100.0000,-20.0000,3,,3.298492,3.299713,3.298492,3.299407,3.300018,3.29895,3.300323,3.299865,3.300323,3.299407,3.299407,3.298645,0,0,0,0,0,0,0,0,0,0,0,0
1717504545374,39.5930,0,0.0,3.298492,3.300323,100.0000,-20.0000,3,,3.298492,3.299713,3.298492,3.299407,3.300018,3.29895,3.300323,3.299865,3.300323,3.299407,3.299407,3.298645,0,0,0,0,0,0,0,0,0,0,0,0
1717504545614,39.5918,0,0.0,3.297882,3.300476,100.0000,-20.0000,3,,3.298797,3.300476,3.297882,3.299713,3.299102,3.29895,3.299407,3.300018,3.30017,3.300323,3.298797,3.298187,0,0,0,0,0,0,0,0,0,0,0,0
1717504545634,39.5918,0,0.0,3.297882,3.300476,100.0000,-20.0000,3,,3.298797,3.300476,3.297882,3.299713,3.299102,3.29895,3.299407,3.300018,3.30017,3.300323,3.298797,3.298187,0,0,0,0,0,0,0,0,0,0,0,0
1717504545854,39.5894,0,0.0,3.298034,3.300018,100.0000,-20.0000,3,,3.298645,3.29956,3.298034,3.299102,3.299407,3.29895,3.300018,3.29956,3.299102,3.299102,3.299407,3.298492,0,0,0,0,0,0,0,0,0,0,0,0
1717504545874,39.5894,0,0.0,3.298034,3.300018,100.0000,-20.0000,3,,3.298645,3.29956,3.298034,3.299102,3.299407,3.29895,3.300018,3.29956,3.299102,3.299102,3.299407,3.298492,0,0,0,0,0,0,0,0,0,0,0,0
1717504546114,39.5908,0,0.0,3.298034,3.30017,100.0000,-20.0000,3,,3.298492,3.299713,3.298492,3.30017,3.29895,3.29895,3.299865,3.29956,3.29956,3.299865,3.299102,3.298034,0,0,0,0,0,0,0,0,0,0,0,0
1717504546134,39.5908,0,0.0,3.298034,3.30017,100.0000,-20.0000,3,,3.298492,3.299713,3.298492,3.30017,3.29895,3.29895,3.299865,3.29956,3.29956,3.299865,3.299102,3.298034,0,0,0,0,0,0,0,0,0,0,0,0
1717504546354,39.5889,0,0.0,3.297882,3.30017,100.0000,-20.0000,3,,3.298492,3.300018,3.298492,3.299713,3.298797,3.298339,3.29956,3.299255,3.30017,3.299407,3.298797,3.297882,0,0,0,0,0,0,0,0,0,0,0,0
1717504546374,39.5889,0,0.0,3.297882,3.30017,100.0000,-20.0000,3,,3.298492,3.300018,3.298492,3.299713,3.298797,3.298339,3.29956,3.299255,3.30017,3.299407,3.298797,3.297882,0,0,0,0,0,0,0,0,0,0,0,0
1717504546614,39.5915,0,0.0,3.298492,3.30017,100.0000,-20.0000,3,,3.298645,3.30017,3.298492,3.299713,3.299255,3.29956,3.299407,3.299255,3.300018,3.299407,3.299102,3.298492,0,0,0,0,0,0,0,0,0,0,0,0
1717504546634,39.5915,0,0.0,3.298492,3.30017,100.0000,-20.0000,3,,3.298645,3.30017,3.298492,3.299713,3.299255,3.29956,3.299407,3.299255,3.300018,3.299407,3.299102,3.298492,0,0,0,0,0,0,0,0,0,0,0,0
1717504546854,39.5906,0,0.0,3.297882,3.300628,100.0000,-20.0000,3,,3.298034,3.299713,3.297882,3.299255,3.299255,3.299102,3.29956,3.299713,3.300628,3.299407,3.299407,3.298645,0,0,0,0,0,0,0,0,0,0,0,0
1717504546874,39.5906,0,0.0,3.297882,3.300628,100.0000,-20.0000,3,,3.298034,3.299713,3.297882,3.299255,3.299255,3.299102,3.29956,3.299713,3.300628,3.299407,3.299407,3.298645,0,0,0,0,0,0,0,0,0,0,0,0
1717504547114,39.5888,0,0.0,3.297882,3.300018,100.0000,-20.0000,3,,3.297882,3.299865,3.298034,3.299255,3.29956,3.298645,3.299713,3.300018,3.299102,3.299102,3.299102,3.298492,0,0,0,0,0,0,0,0,0,0,0,0
1717504547134,39.5888,0,0.0,3.297882,3.300018,100.0000,-20.0000,3,,3.297882,3.299865,3.298034,3.299255,3.29956,3.298645,3.299713,3.300018,3.299102,3.299102,3.299102,3.298492,0,0,0,0,0,0,0,0,0,0,0,0
1717504547355,39.5909,0,0.0,3.297882,3.30017,100.0000,-20.0000,3,,3.297882,3.29956,3.298187,3.300018,3.299255,3.299102,3.30017,3.299865,3.29956,3.29956,3.299407,3.298339,0,0,0,0,0,0,0,0,0,0,0,0
1717504547374,39.5909,0,0.0,3.297882,3.30017,100.0000,-20.0000,3,,3.297882,3.29956,3.298187,3.300018,3.299255,3.299102,3.30017,3.299865,3.29956,3.29956,3.299407,3.298339,0,0,0,0,0,0,0,0,0,0,0,0
1717504547614,39.5911,0,0.0,3.298339,3.30017,100.0000,-20.0000,3,,3.298339,3.299407,3.29895,3.299865,3.298492,3.298339,3.299407,3.30017,3.300018,3.29956,3.299407,3.299102,0,0,0,0,0,0,0,0,0,0,0,0
1717504547634,39.5911,0,0.0,3.298339,3.30017,100.0000,-20.0000,3,,3.298339,3.299407,3.29895,3.299865,3.298492,3.298339,3.299407,3.30017,3.300018,3.29956,3.299407,3.299102,0,0,0,0,0,0,0,0,0,0,0,0
1717504547854,39.5917,0,0.0,3.297882,3.300323,100.0000,-20.0000,3,,3.298492,3.30017,3.297882,3.299102,3.299102,3.298645,3.300323,3.300323,3.299255,3.299407,3.299865,3.299102,0,0,0,0,0,0,0,0,0,0,0,0
