timestamp,pack_voltage,pack_current,soc,min_cell_volt,max_cell_volt,min_temp,max_temp,state,faults,cell_0_0,cell_0_1,cell_0_2,cell_0_3,cell_0_4,cell_0_5,cell_0_6,cell_0_7,cell_0_8,cell_0_9,cell_0_10,cell_0_11,cell_0_12,cell_0_13,cell_1_0,cell_1_1,cell_1_2,cell_1_3,cell_1_4,cell_1_5,cell_1_6,cell_1_7,cell_1_8,cell_1_9,cell_1_10,cell_1_11,cell_1_12,cell_1_13,bal_0_0,bal_0_1,bal_0_2,bal_0_3,bal_0_4,bal_0_5,bal_0_6,bal_0_7,bal_0_8,bal_0_9,bal_0_10,bal_0_11,bal_0_12,bal_0_13,bal_1_0,bal_1_1,bal_1_2,bal_1_3,bal_1_4,bal_1_5,bal_1_6,bal_1_7,bal_1_8,bal_1_9,bal_1_10,bal_1_11,bal_1_12,bal_1_13,temp_0_0,temp_0_1,temp_0_2,temp_0_3,temp_0_4,temp_0_5,temp_0_6,temp_1_0,temp_1_1,temp_1_2,temp_1_3,temp_1_4,temp_1_5,temp_1_6
1716795381932,96.9905,0.078125,104.6,3.4299,3.4985,23.468,24.069,3,,3.4319,3.4384,3.4338,3.4337,3.4317,3.4325,3.4412,3.4381,3.4370,3.4331,3.4299,3.4422,3.4305,3.4367,3.4950,3.4891,3.4950,3.4941,3.4959,3.4911,3.4912,3.4949,3.4959,3.4912,3.4898,3.4856,3.4920,3.4985,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,24.069,23.891,23.807,23.468,23.735,24.060,23.792,23.792,23.871,24.003,23.950,23.946,23.580,23.701
1716795382171,96.9903,0.078125,104.6,3.4297,3.4985,23.461,24.060,3,,3.4323,3.4383,3.4341,3.4340,3.4319,3.4323,3.4413,3.4378,3.4370,3.4332,3.4297,3.4419,3.4306,3.4370,3.4950,3.4892,3.4950,3.4941,3.4959,3.4911,3.4911,3.4946,3.4958,3.4911,3.4898,3.4859,3.4917,3.4985,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,24.060,23.889,23.799,23.461,23.735,24.060,23.792,23.803,23.886,24.017,23.970,23.961,23.604,23.717
1716795382191,96.9903,0.078125,104.6,3.4297,3.4985,23.461,24.060,3,,3.4323,3.4383,3.4341,3.4340,3.4319,3.4323,3.4413,3.4378,3.4370,3.4332,3.4297,3.4419,3.4306,3.4370,3.4950,3.4892,3.4950,3.4941,3.4959,3.4911,3.4911,3.4946,3.4958,3.4911,3.4898,3.4859,3.4917,3.4985,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,24.060,23.889,23.799,23.461,23.735,24.060,23.792,23.803,23.886,24.017,23.970,23.961,23.604,23.717
1716795382435,96.9926,0.078125,104.6,3.4299,3.4985,23.452,24.069,3,,3.4319,3.4384,3.4343,3.4338,3.4319,3.4325,3.4412,3.4383,3.4370,3.4329,3.4299,3.4422,3.4306,3.4367,3.4950,3.4892,3.4950,3.4941,3.4959,3.4911,3.4911,3.4946,3.4958,3.4911,3.4898,3.4859,3.4917,3.4985,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,24.069,23.878,23.803,23.452,23.732,24.063,23.783,23.803,23.886,24.017,23.970,23.961,23.604,23.717
1716795382671,96.9914,0.078125,104.6,3.4300,3.4985,23.466,24.063,3,,3.4317,3.4383,3.4343,3.4338,3.4317,3.4325,3.4413,3.4383,3.4369,3.4331,3.4300,3.4422,3.4306,3.4372,3.4950,3.4891,3.4949,3.4940,3.4959,3.4914,3.4912,3.4950,3.4959,3.4912,3.4900,3.4857,3.4917,3.4985,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,24.060,23.869,23.799,23.466,23.735,24.063,23.787,23.799,23.884,24.023,23.972,23.961,23.594,23.723
1716795382691,96.9914,0.078125,104.6,3.4300,3.4985,23.466,24.063,3,,3.4317,3.4383,3.4343,3.4338,3.4317,3.4325,3.4413,3.4383,3.4369,3.4331,3.4300,3.4422,3.4306,3.4372,3.4950,3.4891,3.4949,3.4940,3.4959,3.4914,3.4912,3.4950,3.4959,3.4912,3.4900,3.4857,3.4917,3.4985,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,24.060,23.869,23.799,23.466,23.735,24.063,23.787,23.799,23.884,24.023,23.972,23.961,23.594,23.723
1716795382935,96.9906,0.078125,104.6,3.4296,3.4985,23.477,24.072,3,,3.4319,3.4387,3.4343,3.4340,3.4317,3.4325,3.4413,3.4381,3.4369,3.4329,3.4296,3.4421,3.4306,3.4370,3.4950,3.4891,3.4949,3.4940,3.4959,3.4914,3.4912,3.4950,3.4959,3.4912,3.4900,3.4857,3.4917,3.4985,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,24.067,23.895,23.809,23.477,23.728,24.072,23.792,23.799,23.884,24.023,23.972,23.961,23.594,23.723
1716795383171,96.9908,0.078125,104.6,3.4300,3.4987,23.479,24.072,3,,3.4319,3.4386,3.4341,3.4340,3.4319,3.4326,3.4413,3.4380,3.4372,3.4331,3.4300,3.4422,3.4303,3.4367,3.4952,3.4894,3.4950,3.4941,3.4956,3.4911,3.4909,3.4947,3.4959,3.4912,3.4897,3.4856,3.4918,3.4987,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,24.072,23.895,23.809,23.479,23.735,24.069,23.789,23.792,23.880,24.023,23.961,23.950,23.600,23.717
1716795383191,96.9908,0.078125,104.6,3.4300,3.4987,23.479,24.072,3,,3.4319,3.4386,3.4341,3.4340,3.4319,3.4326,3.4413,3.4380,3.4372,3.4331,3.4300,3.4422,3.4303,3.4367,3.4952,3.4894,3.4950,3.4941,3.4956,3.4911,3.4909,3.4947,3.4959,3.4912,3.4897,3.4856,3.4918,3.4987,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,24.072,23.895,23.809,23.479,23.735,24.069,23.789,23.792,23.880,24.023,23.961,23.950,23.600,23.717
1716795383432,96.9900,0.078125,104.6,3.4300,3.4985,23.468,24.060,3,,3.4317,3.4387,3.4341,3.4343,3.4317,3.4326,3.4413,3.4381,3.4369,3.4331,3.4300,3.4421,3.4305,3.4370,3.4952,3.4894,3.4950,3.4941,3.4956,3.4911,3.4909,3.4947,3.4959,3.4912,3.4897,3.4856,3.4918,3.4987,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,24.054,23.880,23.787,23.468,23.732,24.060,23.789,23.792,23.880,24.023,23.961,23.950,23.600,23.717
1716795383672,96.9919,0.078125,104.6,3.4297,3.4985,23.463,24.069,3,,3.4319,3.4386,3.4344,3.4341,3.4319,3.4328,3.4412,3.4380,3.4369,3.4331,3.4297,3.4422,3.4303,3.4370,3.4950,3.4894,3.4950,3.4943,3.4958,3.4909,3.4912,3.4949,3.4959,3.4915,3.4898,3.4857,3.4918,3.4985,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,24.069,23.884,23.794,23.463,23.723,24.060,23.787,23.789,23.871,24.012,23.955,23.957,23.591,23.708
1716795383691,96.9919,0.078125,104.6,3.4297,3.4985,23.463,24.069,3,,3.4319,3.4386,3.4344,3.4341,3.4319,3.4328,3.4412,3.4380,3.4369,3.4331,3.4297,3.4422,3.4303,3.4370,3.4950,3.4894,3.4950,3.4943,3.4958,3.4909,3.4912,3.4949,3.4959,3.4915,3.4898,3.4857,3.4918,3.4985,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,24.069,23.884,23.794,23.463,23.723,24.060,23.787,23.789,23.871,24.012,23.955,23.957,23.591,23.708
1716795383932,96.9913,0.078125,104.6,3.4299,3.4987,23.457,24.067,3,,3.4322,3.4389,3.4341,3.4341,3.4317,3.4325,3.4413,3.4383,3.4372,3.4329,3.4299,3.4422,3.4308,3.4370,3.4950,3.4894,3.4950,3.4943,3.4958,3.4909,3.4912,3.4949,3.4959,3.4915,3.4898,3.4857,3.4918,3.4985,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,24.063,23.878,23.798,23.457,23.721,24.067,23.783,23.789,23.871,24.012,23.955,23.957,23.591,23.708
1716795384172,96.9900,0.078125,104.6,3.4297,3.4987,23.457,24.060,3,,3.4320,3.4386,3.4341,3.4338,3.4317,3.4325,3.4415,3.4383,3.4370,3.4332,3.4297,3.4424,3.4305,3.4370,3.4949,3.4889,3.4947,3.4940,3.4961,3.4912,3.4909,3.4947,3.4955,3.4909,3.4898,3.4857,3.4917,3.4987,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,24.058,23.889,23.807,23.457,23.728,24.060,23.778,23.803,23.886,24.027,23.970,23.961,23.591,23.728
1716795384191,96.9900,0.078125,104.6,3.4297,3.4987,23.457,24.060,3,,3.4320,3.4386,3.4341,3.4338,3.4317,3.4325,3.4415,3.4383,3.4370,3.4332,3.4297,3.4424,3.4305,3.4370,3.4949,3.4889,3.4947,3.4940,3.4961,3.4912,3.4909,3.4947,3.4955,3.4909,3.4898,3.4857,3.4917,3.4987,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,24.058,23.889,23.807,23.457,23.728,24.060,23.778,23.803,23.886,24.027,23.970,23.961,23.591,23.728
1716795384434,96.9910,0.078125,104.6,3.4300,3.4987,23.461,24.067,3,,3.4322,3.4387,3.4343,3.4341,3.4320,3.4326,3.4410,3.4380,3.4372,3.4332,3.4300,3.4421,3.4303,3.4369,3.4949,3.4889,3.4947,3.4940,3.4961,3.4912,3.4909,3.4947,3.4955,3.4909,3.4898,3.4857,3.4917,3.4987,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,24.067,23.884,23.794,23.461,23.732,24.067,23.794,23.803,23.886,24.027,23.970,23.961,23.591,23.728
1716795384672,96.9905,0.078125,104.6,3.4300,3.4984,23.466,24.072,3,,3.4322,3.4386,3.4343,3.4341,3.4315,3.4325,3.4413,3.4381,3.4370,3.4332,3.4300,3.4422,3.4306,3.4370,3.4949,3.4891,3.4949,3.4940,3.4961,3.4912,3.4908,3.4943,3.4955,3.4911,3.4900,3.4859,3.4918,3.4984,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,24.060,23.895,23.794,23.466,23.732,24.072,23.792,23.798,23.875,24.023,23.957,23.940,23.589,23.708
1716795384691,96.9905,0.078125,104.6,3.4300,3.4984,23.466,24.072,3,,3.4322,3.4386,3.4343,3.4341,3.4315,3.4325,3.4413,3.4381,3.4370,3.4332,3.4300,3.4422,3.4306,3.4370,3.4949,3.4891,3.4949,3.4940,3.4961,3.4912,3.4908,3.4943,3.4955,3.4911,3.4900,3.4859,3.4918,3.4984,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,24.060,23.895,23.794,23.466,23.732,24.072,23.792,23.798,23.875,24.023,23.957,23.940,23.589,23.708
1716795384935,96.9911,0.078125,104.6,3.4299,3.4985,23.479,24.083,3,,3.4319,3.4387,3.4346,3.4343,3.4319,3.4326,3.4415,3.4384,3.4370,3.4331,3.4299,3.4424,3.4305,3.4370,3.4949,3.4891,3.4949,3.4940,3.4961,3.4912,3.4908,3.4943,3.4955,3.4911,3.4900,3.4859,3.4918,3.4984,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,24.083,23.886,23.818,23.479,23.743,24.078,23.799,23.798,23.875,24.023,23.957,23.940,23.589,23.708
1716795385171,96.9900,0.078125,104.6,3.4300,3.4984,23.461,24.060,3,,3.4320,3.4387,3.4343,3.4340,3.4319,3.4326,3.4415,3.4381,3.4370,3.4331,3.4300,3.4422,3.4306,3.4370,3.4947,3.4889,3.4949,3.4940,3.4958,3.4911,3.4909,3.4946,3.4956,3.4912,3.4898,3.4856,3.4915,3.4984,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,24.060,23.878,23.803,23.461,23.717,24.054,23.794,23.781,23.875,24.017,23.957,23.950,23.589,23.701
1716795385191,96.9900,0.078125,104.6,3.4300,3.4984,23.461,24.060,3,,3.4320,3.4387,3.4343,3.4340,3.4319,3.4326,3.4415,3.4381,3.4370,3.4331,3.4300,3.4422,3.4306,3.4370,3.4947,3.4889,3.4949,3.4940,3.4958,3.4911,3.4909,3.4946,3.4956,3.4912,3.4898,3.4856,3.4915,3.4984,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,24.060,23.878,23.803,23.461,23.717,24.054,23.794,23.781,23.875,24.017,23.957,23.950,23.589,23.701
1716795385432,96.9899,0.078125,104.6,3.4300,3.4984,23.468,24.067,3,,3.4320,3.4389,3.4343,3.4340,3.4320,3.4326,3.4416,3.4381,3.4372,3.4332,3.4300,3.4425,3.4305,3.4369,3.4947,3.4889,3.4949,3.4940,3.4958,3.4911,3.4909,3.4946,3.4956,3.4912,3.4898,3.4856,3.4915,3.4984,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,24.063,23.878,23.809,23.468,23.732,24.067,23.789,23.781,23.875,24.017,23.957,23.950,23.589,23.701
1716795385671,96.9899,0.078125,104.6,3.4299,3.4985,23.463,24.072,3,,3.4320,3.4387,3.4343,3.4343,3.4319,3.4328,3.4416,3.4383,3.4369,3.4331,3.4299,3.4424,3.4305,3.4369,3.4946,3.4888,3.4947,3.4940,3.4959,3.4911,3.4909,3.4944,3.4955,3.4911,3.4897,3.4857,3.4917,3.4985,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,24.072,23.884,23.812,23.463,23.726,24.067,23.789,23.798,23.878,24.021,23.951,23.957,23.591,23.708
1716795385691,96.9899,0.078125,104.6,3.4299,3.4985,23.463,24.072,3,,3.4320,3.4387,3.4343,3.4343,3.4319,3.4328,3.4416,3.4383,3.4369,3.4331,3.4299,3.4424,3.4305,3.4369,3.4946,3.4888,3.4947,3.4940,3.4959,3.4911,3.4909,3.4944,3.4955,3.4911,3.4897,3.4857,3.4917,3.4985,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,24.072,23.884,23.812,23.463,23.726,24.067,23.789,23.798,23.878,24.021,23.951,23.957,23.591,23.708
1716795385934,96.9894,0.078125,104.6,3.4300,3.4984,23.472,24.074,3,,3.4322,3.4384,3.4343,3.4341,3.4319,3.4326,3.4415,3.4381,3.4372,3.4332,3.4300,3.4424,3.4306,3.4373,3.4946,3.4888,3.4947,3.4940,3.4959,3.4911,3.4909,3.4944,3.4955,3.4911,3.4897,3.4857,3.4917,3.4985,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,24.074,23.884,23.807,23.472,23.723,24.063,23.787,23.798,23.878,24.021,23.951,23.957,23.591,23.708
1716795386172,96.9900,0.078125,104.6,3.4299,3.4984,23.472,24.074,3,,3.4322,3.4389,3.4344,3.4344,3.4320,3.4326,3.4415,3.4383,3.4373,3.4334,3.4299,3.4422,3.4306,3.4372,3.4946,3.4886,3.4947,3.4941,3.4956,3.4908,3.4909,3.4946,3.4955,3.4908,3.4897,3.4856,3.4914,3.4984,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,24.072,23.891,23.814,23.472,23.732,24.074,23.792,23.798,23.891,24.028,23.970,23.957,23.600,23.721
1716795386191,96.9900,0.078125,104.6,3.4299,3.4984,23.472,24.074,3,,3.4322,3.4389,3.4344,3.4344,3.4320,3.4326,3.4415,3.4383,3.4373,3.4334,3.4299,3.4422,3.4306,3.4372,3.4946,3.4886,3.4947,3.4941,3.4956,3.4908,3.4909,3.4946,3.4955,3.4908,3.4897,3.4856,3.4914,3.4984,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,24.072,23.891,23.814,23.472,23.732,24.074,23.792,23.798,23.891,24.028,23.970,23.957,23.600,23.721
1716795386431,96.9902,0.078125,104.6,3.4300,3.4984,23.468,24.072,3,,3.4326,3.4389,3.4344,3.4341,3.4322,3.4328,3.4415,3.4384,3.4370,3.4332,3.4300,3.4422,3.4306,3.4372,3.4946,3.4886,3.4947,3.4941,3.4956,3.4908,3.4909,3.4946,3.4955,3.4908,3.4897,3.4856,3.4914,3.4984,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,24.072,23.880,23.799,23.468,23.728,24.072,23.783,23.798,23.891,24.028,23.970,23.957,23.600,23.721
1716795386671,96.9899,0.078125,104.6,3.4302,3.4981,23.461,24.074,3,,3.4320,3.4387,3.4343,3.4341,3.4319,3.4326,3.4416,3.4386,3.4372,3.4332,3.4302,3.4427,3.4308,3.4372,3.4946,3.4886,3.4949,3.4940,3.4956,3.4909,3.4908,3.4946,3.4956,3.4909,3.4897,3.4854,3.4912,3.4981,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,24.069,23.889,23.823,23.461,23.737,24.074,23.794,23.803,23.889,24.034,23.970,23.961,23.604,23.712
1716795386690,96.9899,0.078125,104.6,3.4302,3.4981,23.461,24.074,3,,3.4320,3.4387,3.4343,3.4341,3.4319,3.4326,3.4416,3.4386,3.4372,3.4332,3.4302,3.4427,3.4308,3.4372,3.4946,3.4886,3.4949,3.4940,3.4956,3.4909,3.4908,3.4946,3.4956,3.4909,3.4897,3.4854,3.4912,3.4981,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,24.069,23.889,23.823,23.461,23.737,24.074,23.794,23.803,23.889,24.034,23.970,23.961,23.604,23.712
1716795386931,96.9905,0.078125,104.6,3.4302,3.4981,23.486,24.085,3,,3.4322,3.4389,3.4346,3.4343,3.4317,3.4328,3.4418,3.4386,3.4372,3.4331,3.4302,3.4424,3.4306,3.4372,3.4946,3.4886,3.4949,3.4940,3.4956,3.4909,3.4908,3.4946,3.4956,3.4909,3.4897,3.4854,3.4912,3.4981,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,24.085,23.891,23.818,23.486,23.743,24.080,23.798,23.803,23.889,24.034,23.970,23.961,23.604,23.712
1716795387170,96.9923,0.078125,104.6,3.4300,3.4982,23.479,24.072,3,,3.4325,3.4392,3.4344,3.4343,3.4320,3.4326,3.4415,3.4383,3.4375,3.4335,3.4300,3.4424,3.4306,3.4373,3.4952,3.4889,3.4949,3.4940,3.4955,3.4911,3.4908,3.4943,3.4959,3.4911,3.4897,3.4854,3.4914,3.4982,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,24.063,23.889,23.812,23.479,23.741,24.072,23.792,23.803,23.884,24.021,23.961,23.961,23.598,23.712
1716795387190,96.9923,0.078125,104.6,3.4300,3.4982,23.479,24.072,3,,3.4325,3.4392,3.4344,3.4343,3.4320,3.4326,3.4415,3.4383,3.4375,3.4335,3.4300,3.4424,3.4306,3.4373,3.4952,3.4889,3.4949,3.4940,3.4955,3.4911,3.4908,3.4943,3.4959,3.4911,3.4897,3.4854,3.4914,3.4982,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,24.063,23.889,23.812,23.479,23.741,24.072,23.792,23.803,23.884,24.021,23.961,23.961,23.598,23.712
1716795387433,96.9913,0.078125,104.7,3.4302,3.4984,23.474,24.083,3,,3.4323,3.4390,3.4344,3.4346,3.4320,3.4328,3.4415,3.4383,3.4375,3.4332,3.4302,3.4425,3.4308,3.4372,3.4952,3.4889,3.4949,3.4940,3.4955,3.4911,3.4908,3.4943,3.4959,3.4911,3.4897,3.4854,3.4914,3.4982,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,24.080,23.889,23.814,23.474,23.735,24.083,23.798,23.803,23.884,24.021,23.961,23.961,23.598,23.712
1716795387671,96.9907,0.078125,104.7,3.4300,3.4981,23.474,24.074,3,,3.4322,3.4386,3.4346,3.4343,3.4323,3.4328,3.4416,3.4384,3.4375,3.4334,3.4300,3.4424,3.4306,3.4370,3.4949,3.4891,3.4947,3.4941,3.4955,3.4908,3.4906,3.4944,3.4955,3.4909,3.4895,3.4856,3.4914,3.4981,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,24.074,23.891,23.803,23.474,23.728,24.067,23.807,23.803,23.875,24.023,23.970,23.961,23.589,23.712
1716795387690,96.9907,0.078125,104.7,3.4300,3.4981,23.474,24.074,3,,3.4322,3.4386,3.4346,3.4343,3.4323,3.4328,3.4416,3.4384,3.4375,3.4334,3.4300,3.4424,3.4306,3.4370,3.4949,3.4891,3.4947,3.4941,3.4955,3.4908,3.4906,3.4944,3.4955,3.4909,3.4895,3.4856,3.4914,3.4981,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,24.074,23.891,23.803,23.474,23.728,24.067,23.807,23.803,23.875,24.023,23.970,23.961,23.589,23.712
1716795387934,96.9910,0.078125,104.7,3.4300,3.4981,23.468,24.074,3,,3.4325,3.4389,3.4348,3.4348,3.4322,3.4328,3.4413,3.4383,3.4375,3.4335,3.4300,3.4422,3.4311,3.4373,3.4949,3.4891,3.4947,3.4941,3.4955,3.4908,3.4906,3.4944,3.4955,3.4909,3.4895,3.4856,3.4914,3.4981,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,24.072,23.895,23.809,23.468,23.732,24.074,23.787,23.803,23.875,24.023,23.970,23.961,23.589,23.712
1716795388171,96.9899,0.078125,104.7,3.4302,3.4981,23.483,24.072,3,,3.4322,3.4389,3.4344,3.4341,3.4320,3.4325,3.4416,3.4386,3.4377,3.4335,3.4302,3.4424,3.4311,3.4372,3.4949,3.4888,3.4949,3.4938,3.4955,3.4908,3.4904,3.4943,3.4955,3.4906,3.4895,3.4854,3.4912,3.4981,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,24.069,23.889,23.803,23.483,23.728,24.072,23.792,23.799,23.891,24.028,23.972,23.961,23.615,23.728
1716795388190,96.9899,0.078125,104.7,3.4302,3.4981,23.483,24.072,3,,3.4322,3.4389,3.4344,3.4341,3.4320,3.4325,3.4416,3.4386,3.4377,3.4335,3.4302,3.4424,3.4311,3.4372,3.4949,3.4888,3.4949,3.4938,3.4955,3.4908,3.4904,3.4943,3.4955,3.4906,3.4895,3.4854,3.4912,3.4981,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,24.069,23.889,23.803,23.483,23.728,24.072,23.792,23.799,23.891,24.028,23.972,23.961,23.615,23.728
1716795388434,96.9925,0.078125,104.7,3.4305,3.4984,23.453,24.074,3,,3.4325,3.4390,3.4346,3.4346,3.4323,3.4329,3.4416,3.4384,3.4375,3.4334,3.4305,3.4427,3.4308,3.4373,3.4949,3.4888,3.4949,3.4938,3.4955,3.4908,3.4904,3.4943,3.4955,3.4906,3.4895,3.4854,3.4912,3.4981,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,24.074,23.878,23.798,23.453,23.726,24.072,23.778,23.799,23.891,24.028,23.972,23.961,23.615,23.728
1716795388670,96.9937,0.078125,104.7,3.4302,3.4985,23.468,24.072,3,,3.4325,3.4389,3.4351,3.4348,3.4320,3.4328,3.4419,3.4387,3.4377,3.4335,3.4302,3.4427,3.4309,3.4373,3.4944,3.4886,3.4947,3.4940,3.4956,3.4908,3.4911,3.4946,3.4955,3.4906,3.4894,3.4854,3.4917,3.4985,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,24.072,23.886,23.803,23.468,23.726,24.067,23.783,23.799,23.891,24.032,23.970,23.957,23.605,23.712
1716795388690,96.9937,0.078125,104.7,3.4302,3.4985,23.468,24.072,3,,3.4325,3.4389,3.4351,3.4348,3.4320,3.4328,3.4419,3.4387,3.4377,3.4335,3.4302,3.4427,3.4309,3.4373,3.4944,3.4886,3.4947,3.4940,3.4956,3.4908,3.4911,3.4946,3.4955,3.4906,3.4894,3.4854,3.4917,3.4985,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,24.072,23.886,23.803,23.468,23.726,24.067,23.783,23.799,23.891,24.032,23.970,23.957,23.605,23.712
1716795388934,96.9914,0.078125,104.7,3.4302,3.4982,23.477,24.074,3,,3.4325,3.4390,3.4348,3.4348,3.4320,3.4328,3.4416,3.4384,3.4375,3.4332,3.4302,3.4425,3.4308,3.4373,3.4944,3.4886,3.4947,3.4940,3.4956,3.4908,3.4911,3.4946,3.4955,3.4906,3.4894,3.4854,3.4917,3.4985,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,24.072,23.884,23.812,23.477,23.726,24.074,23.794,23.799,23.891,24.032,23.970,23.957,23.605,23.712
1716795389171,96.9893,0.078125,104.7,3.4302,3.4981,23.477,24.078,3,,3.4322,3.4389,3.4348,3.4344,3.4322,3.4328,3.4419,3.4384,3.4375,3.4334,3.4302,3.4424,3.4308,3.4373,3.4944,3.4886,3.4946,3.4937,3.4955,3.4908,3.4906,3.4944,3.4952,3.4904,3.4895,3.4853,3.4912,3.4981,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,24.072,23.891,23.799,23.477,23.737,24.078,23.792,23.792,23.889,24.021,23.966,23.955,23.600,23.712
1716795389190,96.9893,0.078125,104.7,3.4302,3.4981,23.477,24.078,3,,3.4322,3.4389,3.4348,3.4344,3.4322,3.4328,3.4419,3.4384,3.4375,3.4334,3.4302,3.4424,3.4308,3.4373,3.4944,3.4886,3.4946,3.4937,3.4955,3.4908,3.4906,3.4944,3.4952,3.4904,3.4895,3.4853,3.4912,3.4981,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,24.072,23.891,23.799,23.477,23.737,24.078,23.792,23.792,23.889,24.021,23.966,23.955,23.600,23.712
