timestamp,pack_voltage,pack_current,soc,min_cell_volt,max_cell_volt,min_temp,max_temp,state,faults,cell_0_0,cell_0_1,cell_0_2,cell_0_3,cell_0_4,cell_0_5,cell_0_6,cell_0_7,cell_0_8,cell_0_9,cell_0_10,cell_0_11,bal_0_0,bal_0_1,bal_0_2,bal_0_3,bal_0_4,bal_0_5,bal_0_6,bal_0_7,bal_0_8,bal_0_9,bal_0_10,bal_0_11,temp_0_0
1716815600788,39.6503,0,0.0,3.2491,3.3569,25.008,25.008,3,,3.3569,3.3502,3.3388,3.3298,3.3189,3.3092,3.2999,3.2895,3.2790,3.2698,3.2593,3.2491,0,0,0,0,0,0,0,0,0,0,0,0,25.008
1716815601008,39.6477,0,0.0,3.2492,3.3566,25.015,25.015,3,,3.3566,3.3499,3.3383,3.3296,3.3191,3.3090,3.2991,3.2889,3.2793,3.2695,3.2591,3.2492,0,0,0,0,0,0,0,0,0,0,0,0,25.008
1716815601028,39.6477,0,0.0,3.2492,3.3566,25.015,25.015,3,,3.3566,3.3499,3.3383,3.3296,3.3191,3.3090,3.2991,3.2889,3.2793,3.2695,3.2591,3.2492,0,0,0,0,0,0,0,0,0,0,0,0,25.015
1716815601269,39.6472,0,0.0,3.2480,3.3557,25.019,25.019,3,,3.3557,3.3495,3.3383,3.3296,3.3195,3.3096,3.2991,3.2896,3.2796,3.2703,3.2584,3.2480,0,0,0,0,0,0,0,0,0,0,0,0,25.015
1716815601288,39.6472,0,0.0,3.2480,3.3557,25.019,25.019,3,,3.3557,3.3495,3.3383,3.3296,3.3195,3.3096,3.2991,3.2896,3.2796,3.2703,3.2584,3.2480,0,0,0,0,0,0,0,0,0,0,0,0,25.019
1716815601507,39.6480,0,0.0,3.2486,3.3569,25.014,25.014,3,,3.3569,3.3502,3.3383,3.3298,3.3194,3.3086,3.3000,3.2895,3.2790,3.2687,3.2590,3.2486,0,0,0,0,0,0,0,0,0,0,0,0,25.019
1716815601528,39.6480,0,0.0,3.2486,3.3569,25.014,25.014,3,,3.3569,3.3502,3.3383,3.3298,3.3194,3.3086,3.3000,3.2895,3.2790,3.2687,3.2590,3.2486,0,0,0,0,0,0,0,0,0,0,0,0,25.014
1716815601768,39.6474,0,0.0,3.2489,3.3569,25.023,25.023,3,,3.3569,3.3508,3.3374,3.3293,3.3191,3.3087,3.2994,3.2893,3.2794,3.2695,3.2585,3.2489,0,0,0,0,0,0,0,0,0,0,0,0,25.014
1716815601788,39.6474,0,0.0,3.2489,3.3569,25.023,25.023,3,,3.3569,3.3508,3.3374,3.3293,3.3191,3.3087,3.2994,3.2893,3.2794,3.2695,3.2585,3.2489,0,0,0,0,0,0,0,0,0,0,0,0,25.023
1716815602008,39.6449,0,0.0,3.2486,3.3565,25.015,25.015,3,,3.3565,3.3492,3.3376,3.3292,3.3183,3.3086,3.2996,3.2896,3.2796,3.2695,3.2588,3.2486,0,0,0,0,0,0,0,0,0,0,0,0,25.023
1716815602028,39.6449,0,0.0,3.2486,3.3565,25.015,25.015,3,,3.3565,3.3492,3.3376,3.3292,3.3183,3.3086,3.2996,3.2896,3.2796,3.2695,3.2588,3.2486,0,0,0,0,0,0,0,0,0,0,0,0,25.015
1716815602268,39.6487,0,0.0,3.2491,3.3562,25.023,25.023,3,,3.3562,3.3499,3.3380,3.3299,3.3194,3.3092,3.2993,3.2893,3.2794,3.2697,3.2594,3.2491,0,0,0,0,0,0,0,0,0,0,0,0,25.015
1716815602288,39.6487,0,0.0,3.2491,3.3562,25.023,25.023,3,,3.3562,3.3499,3.3380,3.3299,3.3194,3.3092,3.2993,3.2893,3.2794,3.2697,3.2594,3.2491,0,0,0,0,0,0,0,0,0,0,0,0,25.023
1716815602508,39.6469,0,0.0,3.2487,3.3563,25.015,25.015,3,,3.3563,3.3499,3.3386,3.3301,3.3192,3.3083,3.2996,3.2893,3.2790,3.2690,3.2588,3.2487,0,0,0,0,0,0,0,0,0,0,0,0,25.023
1716815602528,39.6469,0,0.0,3.2487,3.3563,25.015,25.015,3,,3.3563,3.3499,3.3386,3.3301,3.3192,3.3083,3.2996,3.2893,3.2790,3.2690,3.2588,3.2487,0,0,0,0,0,0,0,0,0,0,0,0,25.015
1716815602768,39.6472,0,0.0,3.2489,3.3559,25.023,25.023,3,,3.3559,3.3498,3.3385,3.3301,3.3191,3.3087,3.2994,3.2895,3.2796,3.2692,3.2587,3.2489,0,0,0,0,0,0,0,0,0,0,0,0,25.015
1716815602787,39.6472,0,0.0,3.2489,3.3559,25.023,25.023,3,,3.3559,3.3498,3.3385,3.3301,3.3191,3.3087,3.2994,3.2895,3.2796,3.2692,3.2587,3.2489,0,0,0,0,0,0,0,0,0,0,0,0,25.023
1716815603008,39.6497,0,0.0,3.2492,3.3562,25.010,25.010,3,,3.3562,3.3505,3.3379,3.3293,3.3202,3.3090,3.2999,3.2893,3.2797,3.2698,3.2587,3.2492,0,0,0,0,0,0,0,0,0,0,0,0,25.023
