timestamp,pack_voltage,pack_current,soc,min_cell_volt,max_cell_volt,min_temp,max_temp,state,faults,cell_0_0,cell_0_1,cell_0_2,cell_0_3,cell_0_4,cell_0_5,cell_0_6,cell_0_7,cell_0_8,cell_0_9,cell_0_10,cell_0_11,bal_0_0,bal_0_1,bal_0_2,bal_0_3,bal_0_4,bal_0_5,bal_0_6,bal_0_7,bal_0_8,bal_0_9,bal_0_10,bal_0_11
1716816951457,39.6493,0,0.0,3.2468,3.3591,100.000,-20.000,3,,3.2468,3.2602,3.2680,3.2796,3.2889,3.2993,3.3095,3.3197,3.3296,3.3395,3.3493,3.3591,0,0,0,0,0,0,0,0,0,0,0,0
1716816951697,39.6501,0,0.0,3.2469,3.3589,100.000,-20.000,3,,3.2469,3.2605,3.2680,3.2796,3.2890,3.2991,3.3095,3.3199,3.3298,3.3397,3.3493,3.3589,0,0,0,0,0,0,0,0,0,0,0,0
1716816951936,39.6501,0,0.0,3.2469,3.3589,100.000,-20.000,3,,3.2469,3.2605,3.2680,3.2796,3.2890,3.2991,3.3095,3.3199,3.3298,3.3397,3.3493,3.3589,0,0,0,0,0,0,0,0,0,0,0,0
1716816951957,39.6501,0,0.0,3.2469,3.3589,100.000,-20.000,3,,3.2469,3.2603,3.2681,3.2797,3.2889,3.2991,3.3098,3.3199,3.3298,3.3395,3.3492,3.3589,0,0,0,0,0,0,0,0,0,0,0,0
1716816952197,39.6497,0,0.0,3.2469,3.3589,100.000,-20.000,3,,3.2469,3.2603,3.2681,3.2797,3.2889,3.2991,3.3098,3.3199,3.3298,3.3395,3.3492,3.3589,0,0,0,0,0,0,0,0,0,0,0,0
1716816952437,39.6497,0,0.0,3.2466,3.3589,100.000,-20.000,3,,3.2466,3.2603,3.2680,3.2797,3.2890,3.2993,3.3096,3.3199,3.3296,3.3395,3.3492,3.3589,0,0,0,0,0,0,0,0,0,0,0,0
1716816952457,39.6497,0,0.0,3.2466,3.3589,100.000,-20.000,3,,3.2466,3.2603,3.2680,3.2797,3.2890,3.2993,3.3096,3.3199,3.3296,3.3395,3.3492,3.3589,0,0,0,0,0,0,0,0,0,0,0,0
1716816952697,39.6492,0,0.0,3.2468,3.3589,100.000,-20.000,3,,3.2468,3.2603,3.2680,3.2796,3.2889,3.2991,3.3095,3.3199,3.3296,3.3395,3.3492,3.3589,0,0,0,0,0,0,0,0,0,0,0,0
1716816952937,39.6501,0,0.0,3.2468,3.3589,100.000,-20.000,3,,3.2468,3.2603,3.2680,3.2796,3.2889,3.2991,3.3095,3.3199,3.3296,3.3395,3.3492,3.3589,0,0,0,0,0,0,0,0,0,0,0,0
1716816952956,39.6501,0,0.0,3.2468,3.3589,100.000,-20.000,3,,3.2468,3.2603,3.2681,3.2797,3.2892,3.2991,3.3096,3.3199,3.3296,3.3395,3.3493,3.3589,0,0,0,0,0,0,0,0,0,0,0,0
1716816953197,39.6487,0,0.0,3.2466,3.3588,100.000,-20.000,3,,3.2468,3.2603,3.2681,3.2797,3.2892,3.2991,3.3096,3.3199,3.3296,3.3395,3.3493,3.3589,0,0,0,0,0,0,0,0,0,0,0,0
1716816953439,39.6497,0,0.0,3.2468,3.3589,100.000,-20.000,3,,3.2468,3.2602,3.2681,3.2797,3.2889,3.2991,3.3095,3.3199,3.3298,3.3397,3.3492,3.3589,0,0,0,0,0,0,0,0,0,0,0,0
1716816953457,39.6497,0,0.0,3.2468,3.3589,100.000,-20.000,3,,3.2468,3.2602,3.2681,3.2797,3.2889,3.2991,3.3095,3.3199,3.3298,3.3397,3.3492,3.3589,0,0,0,0,0,0,0,0,0,0,0,0
1716816953696,39.6497,0,0.0,3.2469,3.3589,100.000,-20.000,3,,3.2469,3.2603,3.2680,3.2796,3.2890,3.2993,3.3096,3.3199,3.3295,3.3395,3.3492,3.3589,0,0,0,0,0,0,0,0,0,0,0,0
1716816953937,39.6504,0,0.0,3.2469,3.3592,100.000,-20.000,3,,3.2469,3.2603,3.2680,3.2796,3.2890,3.2993,3.3096,3.3199,3.3295,3.3395,3.3492,3.3589,0,0,0,0,0,0,0,0,0,0,0,0
1716816953957,39.6504,0,0.0,3.2469,3.3592,100.000,-20.000,3,,3.2469,3.2603,3.2681,3.2797,3.2890,3.2991,3.3095,3.3199,3.3296,3.3397,3.3493,3.3592,0,0,0,0,0,0,0,0,0,0,0,0
1716816954197,39.6504,0,0.0,3.2469,3.3589,100.000,-20.000,3,,3.2469,3.2603,3.2681,3.2797,3.2890,3.2991,3.3095,3.3199,3.3296,3.3397,3.3493,3.3592,0,0,0,0,0,0,0,0,0,0,0,0
1716816954437,39.6500,0,0.0,3.2469,3.3589,100.000,-20.000,3,,3.2469,3.2605,3.2681,3.2796,3.2890,3.2993,3.3095,3.3197,3.3296,3.3395,3.3493,3.3589,0,0,0,0,0,0,0,0,0,0,0,0
1716816954457,39.6500,0,0.0,3.2469,3.3589,100.000,-20.000,3,,3.2469,3.2605,3.2681,3.2796,3.2890,3.2993,3.3095,3.3197,3.3296,3.3395,3.3493,3.3589,0,0,0,0,0,0,0,0,0,0,0,0
1716816954697,39.6497,0,0.0,3.2468,3.3589,100.000,-20.000,3,,3.2468,3.2605,3.2681,3.2796,3.2890,3.2991,3.3095,3.3197,3.3296,3.3395,3.3493,3.3589,0,0,0,0,0,0,0,0,0,0,0,0
1716816954936,39.6501,0,0.0,3.2469,3.3589,100.000,-20.000,3,,3.2468,3.2605,3.2681,3.2796,3.2890,3.2991,3.3095,3.3197,3.3296,3.3395,3.3493,3.3589,0,0,0,0,0,0,0,0,0,0,0,0
1716816954957,39.6501,0,0.0,3.2469,3.3589,100.000,-20.000,3,,3.2469,3.2603,3.2681,3.2797,3.2892,3.2991,3.3096,3.3195,3.3298,3.3397,3.3492,3.3589,0,0,0,0,0,0,0,0,0,0,0,0
1716816955197,39.6493,0,0.0,3.2468,3.3588,100.000,-20.000,3,,3.2469,3.2603,3.2681,3.2797,3.2892,3.2991,3.3096,3.3195,3.3298,3.3397,3.3492,3.3589,0,0,0,0,0,0,0,0,0,0,0,0
1716816955436,39.6495,0,0.0,3.2468,3.3589,100.000,-20.000,3,,3.2468,3.2600,3.2683,3.2797,3.2889,3.2991,3.3096,3.3197,3.3296,3.3395,3.3493,3.3589,0,0,0,0,0,0,0,0,0,0,0,0
1716816955457,39.6495,0,0.0,3.2468,3.3589,100.000,-20.000,3,,3.2468,3.2600,3.2683,3.2797,3.2889,3.2991,3.3096,3.3197,3.3296,3.3395,3.3493,3.3589,0,0,0,0,0,0,0,0,0,0,0,0
1716816955697,39.6504,0,0.0,3.2469,3.3591,100.000,-20.000,3,,3.2469,3.2605,3.2681,3.2797,3.2890,3.2993,3.3095,3.3199,3.3295,3.3395,3.3495,3.3591,0,0,0,0,0,0,0,0,0,0,0,0
1716816955937,39.6497,0,0.0,3.2468,3.3589,100.000,-20.000,3,,3.2469,3.2605,3.2681,3.2797,3.2890,3.2993,3.3095,3.3199,3.3295,3.3395,3.3495,3.3591,0,0,0,0,0,0,0,0,0,0,0,0
1716816955958,39.6497,0,0.0,3.2468,3.3589,100.000,-20.000,3,,3.2468,3.2602,3.2681,3.2796,3.2890,3.2991,3.3096,3.3197,3.3298,3.3397,3.3492,3.3589,0,0,0,0,0,0,0,0,0,0,0,0
1716816956196,39.6500,0,0.0,3.2469,3.3589,100.000,-20.000,3,,3.2468,3.2602,3.2681,3.2796,3.2890,3.2991,3.3096,3.3197,3.3298,3.3397,3.3492,3.3589,0,0,0,0,0,0,0,0,0,0,0,0
1716816956436,39.6501,0,0.0,3.2468,3.3589,100.000,-20.000,3,,3.2468,3.2603,3.2681,3.2797,3.2890,3.2993,3.3096,3.3199,3.3296,3.3397,3.3492,3.3589,0,0,0,0,0,0,0,0,0,0,0,0
1716816956457,39.6501,0,0.0,3.2468,3.3589,100.000,-20.000,3,,3.2468,3.2603,3.2681,3.2797,3.2890,3.2993,3.3096,3.3199,3.3296,3.3397,3.3492,3.3589,0,0,0,0,0,0,0,0,0,0,0,0
1716816956697,39.6500,0,0.0,3.2468,3.3589,100.000,-20.000,3,,3.2468,3.2602,3.2681,3.2797,3.2892,3.2994,3.3095,3.3197,3.3296,3.3397,3.3492,3.3589,0,0,0,0,0,0,0,0,0,0,0,0
1716816956937,39.6495,0,0.0,3.2466,3.3591,100.000,-20.000,3,,3.2468,3.2602,3.2681,3.2797,3.2892,3.2994,3.3095,3.3197,3.3296,3.3397,3.3492,3.3589,0,0,0,0,0,0,0,0,0,0,0,0
1716816956956,39.6495,0,0.0,3.2466,3.3591,100.000,-20.000,3,,3.2466,3.2602,3.2681,3.2796,3.2890,3.2991,3.3095,3.3197,3.3298,3.3397,3.3492,3.3591,0,0,0,0,0,0,0,0,0,0,0,0
1716816957197,39.6500,0,0.0,3.2469,3.3589,100.000,-20.000,3,,3.2466,3.2602,3.2681,3.2796,3.2890,3.2991,3.3095,3.3197,3.3298,3.3397,3.3492,3.3591,0,0,0,0,0,0,0,0,0,0,0,0
1716816957437,39.6501,0,0.0,3.2469,3.3589,100.000,-20.000,3,,3.2469,3.2603,3.2681,3.2797,3.2890,3.2993,3.3096,3.3199,3.3296,3.3395,3.3492,3.3589,0,0,0,0,0,0,0,0,0,0,0,0
1716816957457,39.6501,0,0.0,3.2469,3.3589,100.000,-20.000,3,,3.2469,3.2603,3.2681,3.2797,3.2890,3.2993,3.3096,3.3199,3.3296,3.3395,3.3492,3.3589,0,0,0,0,0,0,0,0,0,0,0,0
1716816957697,39.6503,0,0.0,3.2468,3.3591,100.000,-20.000,3,,3.2468,3.2603,3.2681,3.2796,3.2893,3.2994,3.3095,3.3197,3.3296,3.3397,3.3492,3.3591,0,0,0,0,0,0,0,0,0,0,0,0
1716816957937,39.6501,0,0.0,3.2468,3.3589,100.000,-20.000,3,,3.2468,3.2603,3.2681,3.2796,3.2893,3.2994,3.3095,3.3197,3.3296,3.3397,3.3492,3.3591,0,0,0,0,0,0,0,0,0,0,0,0
1716816957957,39.6501,0,0.0,3.2468,3.3589,100.000,-20.000,3,,3.2468,3.2603,3.2681,3.2796,3.2892,3.2993,3.3096,3.3197,3.3296,3.3397,3.3493,3.3589,0,0,0,0,0,0,0,0,0,0,0,0
1716816958197,39.6509,0,0.0,3.2469,3.3591,100.000,-20.000,3,,3.2468,3.2603,3.2681,3.2796,3.2892,3.2993,3.3096,3.3197,3.3296,3.3397,3.3493,3.3589,0,0,0,0,0,0,0,0,0,0,0,0
1716816958437,39.6497,0,0.0,3.2468,3.3589,100.000,-20.000,3,,3.2468,3.2602,3.2681,3.2796,3.2890,3.2991,3.3096,3.3199,3.3296,3.3395,3.3493,3.3589,0,0,0,0,0,0,0,0,0,0,0,0
1716816958457,39.6497,0,0.0,3.2468,3.3589,100.000,-20.000,3,,3.2468,3.2602,3.2681,3.2796,3.2890,3.2991,3.3096,3.3199,3.3296,3.3395,3.3493,3.3589,0,0,0,0,0,0,0,0,0,0,0,0
1716816958696,39.6497,0,0.0,3.2468,3.3591,100.000,-20.000,3,,3.2468,3.2603,3.2680,3.2797,3.2890,3.2991,3.3095,3.3197,3.3296,3.3395,3.3493,3.3591,0,0,0,0,0,0,0,0,0,0,0,0
1716816958937,39.6493,0,0.0,3.2468,3.3588,100.000,-20.000,3,,3.2468,3.2603,3.2680,3.2797,3.2890,3.2991,3.3095,3.3197,3.3296,3.3395,3.3493,3.3591,0,0,0,0,0,0,0,0,0,0,0,0
1716816958957,39.6493,0,0.0,3.2468,3.3588,100.000,-20.000,3,,3.2468,3.2605,3.2681,3.2799,3.2890,3.2990,3.3095,3.3197,3.3296,3.3395,3.3490,3.3588,0,0,0,0,0,0,0,0,0,0,0,0
1716816959197,39.6501,0,0.0,3.2468,3.3589,100.000,-20.000,3,,3.2468,3.2605,3.2681,3.2799,3.2890,3.2990,3.3095,3.3197,3.3296,3.3395,3.3490,3.3588,0,0,0,0,0,0,0,0,0,0,0,0
1716816959437,39.6507,0,0.0,3.2468,3.3589,100.000,-20.000,3,,3.2468,3.2603,3.2681,3.2797,3.2893,3.2994,3.3095,3.3199,3.3296,3.3398,3.3493,3.3589,0,0,0,0,0,0,0,0,0,0,0,0
1716816959456,39.6507,0,0.0,3.2468,3.3589,100.000,-20.000,3,,3.2468,3.2603,3.2681,3.2797,3.2893,3.2994,3.3095,3.3199,3.3296,3.3398,3.3493,3.3589,0,0,0,0,0,0,0,0,0,0,0,0
1716816959696,39.6504,0,0.0,3.2468,3.3591,100.000,-20.000,3,,3.2468,3.2603,3.2681,3.2799,3.2890,3.2993,3.3095,3.3197,3.3298,3.3397,3.3493,3.3591,0,0,0,0,0,0,0,0,0,0,0,0
1716816959936,39.6503,0,0.0,3.2469,3.3589,100.000,-20.000,3,,3.2468,3.2603,3.2681,3.2799,3.2890,3.2993,3.3095,3.3197,3.3298,3.3397,3.3493,3.3591,0,0,0,0,0,0,0,0,0,0,0,0
